Id,PostId,VoteTypeId,CreationDate
86951546,19537870,2,2015-04-13T00:00:00.000
86955555,19634327,2,2015-04-13T00:00:00.000
86965854,29610791,2,2015-04-13T00:00:00.000
86979456,29610791,1,2015-04-13T00:00:00.000
86982385,29610791,16,2015-04-13T00:00:00.000
86983569,19847474,2,2015-04-13T00:00:00.000
86984307,5635166,2,2015-04-13T00:00:00.000
86988098,13863963,2,2015-04-14T00:00:00.000
86995795,16138498,2,2015-04-14T00:00:00.000
86996231,27377227,3,2015-04-14T00:00:00.000
86996368,27377227,3,2015-04-14T00:00:00.000
87000438,2997077,2,2015-04-14T00:00:00.000
87000715,1382107,2,2015-04-14T00:00:00.000
87001217,24605622,2,2015-04-14T00:00:00.000
87010814,10319835,2,2015-04-14T00:00:00.000
87023812,3369624,2,2015-04-14T00:00:00.000
87027024,29615952,16,2015-04-14T00:00:00.000
87032030,19712083,2,2015-04-14T00:00:00.000
87032035,16958448,2,2015-04-14T00:00:00.000
87035689,15559936,2,2015-04-14T00:00:00.000
87036108,29448210,1,2015-04-14T00:00:00.000
87047240,27122860,2,2015-04-14T00:00:00.000
87047242,27074717,2,2015-04-14T00:00:00.000
87049617,29636110,2,2015-04-14T00:00:00.000
87049727,29636110,16,2015-04-14T00:00:00.000
87051178,29636110,2,2015-04-14T00:00:00.000
87051183,29636497,2,2015-04-14T00:00:00.000
87051707,29636497,2,2015-04-14T00:00:00.000
87051710,29636497,1,2015-04-14T00:00:00.000
87051989,29636110,2,2015-04-14T00:00:00.000
87053130,9540985,3,2015-04-14T00:00:00.000
87059063,1873290,2,2015-04-14T00:00:00.000
87059067,1873304,2,2015-04-14T00:00:00.000
87069579,531388,2,2015-04-15T00:00:00.000
87069581,531384,2,2015-04-15T00:00:00.000
87072099,1112343,2,2015-04-15T00:00:00.000
87076921,15824289,2,2015-04-15T00:00:00.000
87077222,3369593,2,2015-04-15T00:00:00.000
87077364,13405667,2,2015-04-15T00:00:00.000
87077365,13405572,2,2015-04-15T00:00:00.000
87081251,28589178,2,2015-04-15T00:00:00.000
87082831,18632913,2,2015-04-15T00:00:00.000
87090207,27286455,1,2015-04-15T00:00:00.000
87096367,29643591,2,2015-04-15T00:00:00.000
87104012,29651703,16,2015-04-15T00:00:00.000
87113694,19396947,2,2015-04-15T00:00:00.000
87113737,29070704,2,2015-04-15T00:00:00.000
87116232,22074917,2,2015-04-15T00:00:00.000
87119783,3369624,2,2015-04-15T00:00:00.000
87121662,19102908,2,2015-04-15T00:00:00.000
87123531,15148659,2,2015-04-15T00:00:00.000
87125499,29651840,1,2015-04-15T00:00:00.000
87130597,21188136,2,2015-04-15T00:00:00.000
87137618,1646819,2,2015-04-15T00:00:00.000
87137621,1646910,2,2015-04-15T00:00:00.000
87137622,1646861,2,2015-04-15T00:00:00.000
87139126,13155355,2,2015-04-15T00:00:00.000
87139900,24104911,2,2015-04-15T00:00:00.000
87150071,21745050,1,2015-04-16T00:00:00.000
87158796,29663771,2,2015-04-16T00:00:00.000
87160505,12502681,2,2015-04-16T00:00:00.000
87170819,19246536,2,2015-04-16T00:00:00.000
87179111,29663771,3,2015-04-16T00:00:00.000
87187510,5065874,2,2015-04-16T00:00:00.000
87190506,28808699,2,2015-04-16T00:00:00.000
87190702,3369624,2,2015-04-16T00:00:00.000
87193901,3369624,2,2015-04-16T00:00:00.000
87197168,29651703,3,2015-04-16T00:00:00.000
87198192,3451191,2,2015-04-16T00:00:00.000
87198195,3451099,2,2015-04-16T00:00:00.000
87199600,29679112,3,2015-04-16T00:00:00.000
87200530,29679112,3,2015-04-16T00:00:00.000
87202975,29679588,2,2015-04-16T00:00:00.000
87206661,20664928,2,2015-04-16T00:00:00.000
87206668,20755103,2,2015-04-16T00:00:00.000
87206675,26372486,2,2015-04-16T00:00:00.000
87211012,1112352,2,2015-04-16T00:00:00.000
87211642,29651552,1,2015-04-16T00:00:00.000
87211801,3915776,2,2015-04-16T00:00:00.000
87221597,22325748,2,2015-04-16T00:00:00.000
87223405,29402742,2,2015-04-16T00:00:00.000
87230493,24998493,2,2015-04-16T00:00:00.000
87231600,6003387,2,2015-04-16T00:00:00.000
87236663,5689003,2,2015-04-17T00:00:00.000
87236748,29651552,2,2015-04-17T00:00:00.000
87239632,29669876,2,2015-04-17T00:00:00.000
87240248,28827827,1,2015-04-17T00:00:00.000
87240732,28808699,2,2015-04-17T00:00:00.000
87240733,28827827,2,2015-04-17T00:00:00.000
87241055,3915040,2,2015-04-17T00:00:00.000
87241108,3915776,2,2015-04-17T00:00:00.000
87241623,13377852,2,2015-04-17T00:00:00.000
87243196,26372486,2,2015-04-17T00:00:00.000
87243198,20664928,2,2015-04-17T00:00:00.000
87244373,29537131,1,2015-04-17T00:00:00.000
87251174,24238036,2,2015-04-17T00:00:00.000
87251259,18323170,2,2015-04-17T00:00:00.000
87260282,26222260,2,2015-04-17T00:00:00.000
87263171,9540576,2,2015-04-17T00:00:00.000
87263581,15646747,2,2015-04-17T00:00:00.000
87265716,23999337,2,2015-04-17T00:00:00.000
87267623,3451099,2,2015-04-17T00:00:00.000
87267651,3451191,2,2015-04-17T00:00:00.000
87272372,29699506,16,2015-04-17T00:00:00.000
87277502,29693318,2,2015-04-17T00:00:00.000
87280918,29679112,3,2015-04-17T00:00:00.000
87282282,13705776,2,2015-04-17T00:00:00.000
87282542,18437493,2,2015-04-17T00:00:00.000
87288592,2997062,2,2015-04-17T00:00:00.000
87288593,2997077,2,2015-04-17T00:00:00.000
87293759,18345963,2,2015-04-17T00:00:00.000
87301177,13722353,2,2015-04-17T00:00:00.000
87302469,23462755,2,2015-04-17T00:00:00.000
87302729,1382107,2,2015-04-17T00:00:00.000
87323316,17896129,2,2015-04-18T00:00:00.000
87335642,29716450,3,2015-04-18T00:00:00.000
87338492,25617430,2,2015-04-18T00:00:00.000
87341728,18632913,2,2015-04-18T00:00:00.000
87341730,18632823,2,2015-04-18T00:00:00.000
87343137,8263493,2,2015-04-18T00:00:00.000
87345591,21829549,1,2015-04-18T00:00:00.000
87359710,207038,2,2015-04-18T00:00:00.000
87363349,29725272,1,2015-04-19T00:00:00.000
87364150,29725272,2,2015-04-19T00:00:00.000
87364151,29725119,2,2015-04-19T00:00:00.000
87364533,29725119,2,2015-04-19T00:00:00.000
87367366,24605713,2,2015-04-19T00:00:00.000
87373222,29716595,1,2015-04-19T00:00:00.000
87373919,6002863,2,2015-04-19T00:00:00.000
87390745,29716450,3,2015-04-19T00:00:00.000
87395881,29735191,1,2015-04-19T00:00:00.000
87400057,16217283,2,2015-04-19T00:00:00.000
87402856,531549,2,2015-04-19T00:00:00.000
87402860,531405,2,2015-04-19T00:00:00.000
87405594,26372486,2,2015-04-20T00:00:00.000
87413494,402969,2,2015-04-20T00:00:00.000
87417482,8460753,2,2015-04-20T00:00:00.000
87418619,5563045,2,2015-04-20T00:00:00.000
87432929,1323865,2,2015-04-20T00:00:00.000
87432937,10257922,2,2015-04-20T00:00:00.000
87435183,3451191,2,2015-04-20T00:00:00.000
87435185,3451099,2,2015-04-20T00:00:00.000
87442420,10040122,2,2015-04-20T00:00:00.000
87453386,12565645,2,2015-04-20T00:00:00.000
87453396,12565300,2,2015-04-20T00:00:00.000
87459649,20755103,2,2015-04-20T00:00:00.000
87461885,1382107,2,2015-04-20T00:00:00.000
87461909,5251506,2,2015-04-20T00:00:00.000
87470428,1268289,2,2015-04-20T00:00:00.000
87475793,5689042,2,2015-04-20T00:00:00.000
87476119,13722826,2,2015-04-20T00:00:00.000
87479880,5927885,2,2015-04-20T00:00:00.000
87480874,13863972,2,2015-04-20T00:00:00.000
87480928,13863963,2,2015-04-20T00:00:00.000
87482703,29757845,2,2015-04-20T00:00:00.000
87484107,5113182,2,2015-04-20T00:00:00.000
87484537,13342111,2,2015-04-20T00:00:00.000
87494144,26372486,2,2015-04-21T00:00:00.000
87494349,13405572,2,2015-04-21T00:00:00.000
87495688,5696939,2,2015-04-21T00:00:00.000
87523870,29771168,3,2015-04-21T00:00:00.000
87523907,29771168,3,2015-04-21T00:00:00.000
87524362,29771168,3,2015-04-21T00:00:00.000
87525077,29771407,1,2015-04-21T00:00:00.000
87526184,29771861,1,2015-04-21T00:00:00.000
87526266,29771168,3,2015-04-21T00:00:00.000
87526390,29771168,16,2015-04-21T00:00:00.000
87526915,29771407,2,2015-04-21T00:00:00.000
87537925,29774738,2,2015-04-21T00:00:00.000
87539579,29774360,2,2015-04-21T00:00:00.000
87540294,29774738,2,2015-04-21T00:00:00.000
87540424,29774738,1,2015-04-21T00:00:00.000
87542869,29776075,2,2015-04-21T00:00:00.000
87542913,29776075,2,2015-04-21T00:00:00.000
87543814,2997077,2,2015-04-21T00:00:00.000
87545340,16754957,2,2015-04-21T00:00:00.000
87545542,5324782,2,2015-04-21T00:00:00.000
87547023,23002317,2,2015-04-21T00:00:00.000
87547028,29776075,2,2015-04-21T00:00:00.000
87547702,5112928,2,2015-04-21T00:00:00.000
87547705,5113182,2,2015-04-21T00:00:00.000
87549570,29776075,2,2015-04-21T00:00:00.000
87562206,29611776,1,2015-04-21T00:00:00.000
87565312,18323170,2,2015-04-21T00:00:00.000
87577595,28728459,15,2015-04-22T00:00:00.000
87583125,1112343,2,2015-04-22T00:00:00.000
87587961,5065874,2,2015-04-22T00:00:00.000
87592952,7197317,2,2015-04-22T00:00:00.000
87602073,672918,2,2015-04-22T00:00:00.000
87604468,20397968,2,2015-04-22T00:00:00.000
87604469,20397968,1,2015-04-22T00:00:00.000
87604635,29793638,3,2015-04-22T00:00:00.000
87604651,29793638,3,2015-04-22T00:00:00.000
87604768,29793638,3,2015-04-22T00:00:00.000
87604789,29793638,3,2015-04-22T00:00:00.000
87604907,29793638,3,2015-04-22T00:00:00.000
87605128,29793638,3,2015-04-22T00:00:00.000
87605341,29793879,2,2015-04-22T00:00:00.000
87606893,29791876,2,2015-04-22T00:00:00.000
87607698,7197307,2,2015-04-22T00:00:00.000
87607709,7197269,2,2015-04-22T00:00:00.000
87609476,29793879,2,2015-04-22T00:00:00.000
87611409,27956045,2,2015-04-22T00:00:00.000
87614149,1268289,2,2015-04-22T00:00:00.000
87614157,9420531,2,2015-04-22T00:00:00.000
87614168,1270138,2,2015-04-22T00:00:00.000
87614174,1272311,2,2015-04-22T00:00:00.000
87632653,5064733,2,2015-04-22T00:00:00.000
87637454,13705776,2,2015-04-22T00:00:00.000
87637752,18898239,2,2015-04-22T00:00:00.000
87655915,29808111,3,2015-04-22T00:00:00.000
87656546,29808308,2,2015-04-22T00:00:00.000
87656567,29808111,3,2015-04-22T00:00:00.000
87657750,5064733,2,2015-04-22T00:00:00.000
87658874,29808111,3,2015-04-22T00:00:00.000
87659584,29808111,3,2015-04-22T00:00:00.000
87660305,29808111,3,2015-04-22T00:00:00.000
87661240,18841758,2,2015-04-22T00:00:00.000
87662566,29808111,3,2015-04-22T00:00:00.000
87662570,29808308,3,2015-04-22T00:00:00.000
87663792,17963413,2,2015-04-22T00:00:00.000
87665378,12502646,2,2015-04-22T00:00:00.000
87665380,12502681,2,2015-04-22T00:00:00.000
87669019,23563379,2,2015-04-23T00:00:00.000
87674913,7878952,2,2015-04-23T00:00:00.000
87679242,29815279,2,2015-04-23T00:00:00.000
87682776,3369593,2,2015-04-23T00:00:00.000
87682778,3369624,2,2015-04-23T00:00:00.000
87690910,28362341,2,2015-04-23T00:00:00.000
87690916,28362520,2,2015-04-23T00:00:00.000
87695455,19377240,2,2015-04-23T00:00:00.000
87696535,5094208,2,2015-04-23T00:00:00.000
87696980,23563379,2,2015-04-23T00:00:00.000
87705721,29822723,3,2015-04-23T00:00:00.000
87720349,13863963,2,2015-04-23T00:00:00.000
87720359,13863871,2,2015-04-23T00:00:00.000
87730156,3282445,2,2015-04-23T00:00:00.000
87735533,24038704,2,2015-04-23T00:00:00.000
87735540,24224631,2,2015-04-23T00:00:00.000
87735970,29829993,2,2015-04-23T00:00:00.000
87739615,29829993,1,2015-04-23T00:00:00.000
87739803,29829402,2,2015-04-23T00:00:00.000
87746128,3369624,2,2015-04-23T00:00:00.000
87752364,29793873,15,2015-04-23T00:00:00.000
87755972,5065874,2,2015-04-24T00:00:00.000
87755973,5064733,2,2015-04-24T00:00:00.000
87756959,15717925,2,2015-04-24T00:00:00.000
87763191,5324782,2,2015-04-24T00:00:00.000
87774825,15117949,2,2015-04-24T00:00:00.000
87783996,5219090,2,2015-04-24T00:00:00.000
87790295,2997062,2,2015-04-24T00:00:00.000
87790298,2997077,2,2015-04-24T00:00:00.000
87791498,29847566,2,2015-04-24T00:00:00.000
87795278,27030917,2,2015-04-24T00:00:00.000
87798429,10920789,2,2015-04-24T00:00:00.000
87801951,29367581,2,2015-04-24T00:00:00.000
87801971,29366458,2,2015-04-24T00:00:00.000
87801977,29366094,2,2015-04-24T00:00:00.000
87803614,29841591,2,2015-04-24T00:00:00.000
87803927,29850744,2,2015-04-24T00:00:00.000
87806620,29848549,1,2015-04-24T00:00:00.000
87811093,1382107,2,2015-04-24T00:00:00.000
87812040,29852897,16,2015-04-24T00:00:00.000
87812512,29366458,16,2015-04-24T00:00:00.000
87813410,29853902,2,2015-04-24T00:00:00.000
87813464,29852897,2,2015-04-24T00:00:00.000
87813546,29852897,2,2015-04-24T00:00:00.000
87814587,29854111,16,2015-04-24T00:00:00.000
87815147,29854338,2,2015-04-24T00:00:00.000
87817359,29854338,1,2015-04-24T00:00:00.000
87820553,531388,2,2015-04-24T00:00:00.000
87820899,22873591,2,2015-04-24T00:00:00.000
87821634,29854111,16,2015-04-24T00:00:00.000
87826005,29776075,8,2015-04-24T00:00:00.000
87838281,1303182,2,2015-04-25T00:00:00.000
87838615,11421344,2,2015-04-25T00:00:00.000
87841811,29848549,2,2015-04-25T00:00:00.000
87843707,3915075,2,2015-04-25T00:00:00.000
87846746,1013618,2,2015-04-25T00:00:00.000
87847095,9090757,2,2015-04-25T00:00:00.000
87847310,9091086,2,2015-04-25T00:00:00.000
87852166,29776075,2,2015-04-25T00:00:00.000
87853596,3451099,2,2015-04-25T00:00:00.000
87853597,3451191,2,2015-04-25T00:00:00.000
87853629,26176464,2,2015-04-25T00:00:00.000
87853932,3451099,2,2015-04-25T00:00:00.000
87853935,3451191,2,2015-04-25T00:00:00.000
87854034,3451099,2,2015-04-25T00:00:00.000
87861105,19493206,2,2015-04-25T00:00:00.000
87861706,11023288,2,2015-04-25T00:00:00.000
87861708,11023129,2,2015-04-25T00:00:00.000
87866795,5065874,2,2015-04-25T00:00:00.000
87866815,5064733,2,2015-04-25T00:00:00.000
87876677,29693318,2,2015-04-26T00:00:00.000
87879593,29776075,2,2015-04-26T00:00:00.000
87888543,7094946,2,2015-04-26T00:00:00.000
87888544,7063394,2,2015-04-26T00:00:00.000
87889193,29776075,2,2015-04-26T00:00:00.000
87891161,16349514,2,2015-04-26T00:00:00.000
87893731,2572742,2,2015-04-26T00:00:00.000
87898644,29879288,1,2015-04-26T00:00:00.000
87901603,1112350,2,2015-04-26T00:00:00.000
87901604,1112343,2,2015-04-26T00:00:00.000
87903965,1112350,2,2015-04-26T00:00:00.000
87903969,10972804,2,2015-04-26T00:00:00.000
87905477,29880986,2,2015-04-26T00:00:00.000
87906623,29776075,2,2015-04-26T00:00:00.000
87912433,26372486,2,2015-04-26T00:00:00.000
87912692,1112350,2,2015-04-26T00:00:00.000
87921589,29886144,1,2015-04-27T00:00:00.000
87921769,29886144,3,2015-04-27T00:00:00.000
87921770,29885779,3,2015-04-27T00:00:00.000
87925534,15117949,2,2015-04-27T00:00:00.000
87947285,3319014,2,2015-04-27T00:00:00.000
87954733,29896171,2,2015-04-27T00:00:00.000
87955654,29896473,2,2015-04-27T00:00:00.000
87971277,24685355,2,2015-04-27T00:00:00.000
87971404,3915075,2,2015-04-27T00:00:00.000
87971408,3915040,2,2015-04-27T00:00:00.000
87978488,29776075,2,2015-04-27T00:00:00.000
87980053,24019820,2,2015-04-27T00:00:00.000
87995105,15148703,2,2015-04-27T00:00:00.000
87995106,15148659,2,2015-04-27T00:00:00.000
87998239,3915075,2,2015-04-28T00:00:00.000
87998241,3915040,2,2015-04-28T00:00:00.000
87999984,9091086,2,2015-04-28T00:00:00.000
88000051,29776075,2,2015-04-28T00:00:00.000
88000055,29777314,2,2015-04-28T00:00:00.000
88000058,29908558,2,2015-04-28T00:00:00.000
88000060,29888725,2,2015-04-28T00:00:00.000
88001523,26222260,2,2015-04-28T00:00:00.000
88002345,5521156,2,2015-04-28T00:00:00.000
88006978,5065874,2,2015-04-28T00:00:00.000
88010600,6273665,2,2015-04-28T00:00:00.000
88015505,17239247,2,2015-04-28T00:00:00.000
88018065,13866117,2,2015-04-28T00:00:00.000
88023868,16958448,2,2015-04-28T00:00:00.000
88025642,24038704,2,2015-04-28T00:00:00.000
88056177,2448293,2,2015-04-28T00:00:00.000
88068825,1112357,2,2015-04-28T00:00:00.000
88073310,12155571,2,2015-04-28T00:00:00.000
88075278,12750956,2,2015-04-28T00:00:00.000
88075280,12750013,2,2015-04-28T00:00:00.000
88077395,25917260,2,2015-04-28T00:00:00.000
88078037,29908558,2,2015-04-28T00:00:00.000
88078041,29888725,2,2015-04-28T00:00:00.000
88078043,29777314,2,2015-04-28T00:00:00.000
88078389,16958448,2,2015-04-28T00:00:00.000
88078396,19712083,2,2015-04-28T00:00:00.000
88079599,15717925,2,2015-04-28T00:00:00.000
88079601,15679398,2,2015-04-28T00:00:00.000
88080855,6531761,2,2015-04-28T00:00:00.000
88080866,6532428,2,2015-04-28T00:00:00.000
88080872,26623223,2,2015-04-28T00:00:00.000
88085472,9541565,2,2015-04-29T00:00:00.000
88093807,29776075,2,2015-04-29T00:00:00.000
88093813,29908558,2,2015-04-29T00:00:00.000
88099906,8677795,2,2015-04-29T00:00:00.000
88106148,27433047,2,2015-04-29T00:00:00.000
88109446,29939572,2,2015-04-29T00:00:00.000
88109451,29939572,2,2015-04-29T00:00:00.000
88109719,29939572,2,2015-04-29T00:00:00.000
88109905,29939673,2,2015-04-29T00:00:00.000
88109909,29939572,2,2015-04-29T00:00:00.000
88109952,29939482,2,2015-04-29T00:00:00.000
88110054,29939763,2,2015-04-29T00:00:00.000
88110130,29939482,2,2015-04-29T00:00:00.000
88110178,29939482,2,2015-04-29T00:00:00.000
88110203,29939356,3,2015-04-29T00:00:00.000
88110243,29939763,2,2015-04-29T00:00:00.000
88110698,29939572,2,2015-04-29T00:00:00.000
88110824,29939572,2,2015-04-29T00:00:00.000
88111088,29939673,2,2015-04-29T00:00:00.000
88113740,29940788,2,2015-04-29T00:00:00.000
88113762,29940788,2,2015-04-29T00:00:00.000
88114527,19451986,2,2015-04-29T00:00:00.000
88117201,8263493,2,2015-04-29T00:00:00.000
88118686,29940788,2,2015-04-29T00:00:00.000
88119078,29940788,2,2015-04-29T00:00:00.000
88119381,29940788,1,2015-04-29T00:00:00.000
88123289,29940788,2,2015-04-29T00:00:00.000
88144740,29939572,2,2015-04-29T00:00:00.000
88150989,29939572,3,2015-04-29T00:00:00.000
88157785,3369624,2,2015-04-29T00:00:00.000
88160183,3369593,2,2015-04-29T00:00:00.000
88160213,3369624,2,2015-04-29T00:00:00.000
88160362,5219030,2,2015-04-29T00:00:00.000
88160367,5219090,2,2015-04-29T00:00:00.000
88161657,1336957,2,2015-04-29T00:00:00.000
88161660,1336910,2,2015-04-29T00:00:00.000
88170420,7701661,2,2015-04-29T00:00:00.000
88170421,7701026,2,2015-04-29T00:00:00.000
88175544,24192872,2,2015-04-30T00:00:00.000
88177215,17599376,2,2015-04-30T00:00:00.000
88180433,29959573,2,2015-04-30T00:00:00.000
88184823,29960103,16,2015-04-30T00:00:00.000
88184859,29960103,2,2015-04-30T00:00:00.000
88186255,29939572,2,2015-04-30T00:00:00.000
88186977,11154613,2,2015-04-30T00:00:00.000
88190193,29962369,2,2015-04-30T00:00:00.000
88194320,29962440,2,2015-04-30T00:00:00.000
88194630,29962440,1,2015-04-30T00:00:00.000
88197153,27842966,1,2015-04-30T00:00:00.000
88197419,10347435,2,2015-04-30T00:00:00.000
88202834,29959573,2,2015-04-30T00:00:00.000
88203207,29947476,1,2015-04-30T00:00:00.000
88203211,29947476,2,2015-04-30T00:00:00.000
88208469,25193735,2,2015-04-30T00:00:00.000
88210689,5094208,2,2015-04-30T00:00:00.000
88210691,5094003,2,2015-04-30T00:00:00.000
88213806,29959573,3,2015-04-30T00:00:00.000
88215979,10675012,2,2015-04-30T00:00:00.000
88233936,1112357,2,2015-04-30T00:00:00.000
88235099,29974793,2,2015-04-30T00:00:00.000
88236061,29974535,2,2015-04-30T00:00:00.000
88236754,1462565,2,2015-04-30T00:00:00.000
88236821,1462624,2,2015-04-30T00:00:00.000
88237156,3282445,2,2015-04-30T00:00:00.000
88238103,3282445,2,2015-04-30T00:00:00.000
88239123,7256177,2,2015-04-30T00:00:00.000
88247436,29908558,9,2015-04-30T00:00:00.000
88247747,29975153,2,2015-04-30T00:00:00.000
88247753,29974793,2,2015-04-30T00:00:00.000
88247760,29974535,2,2015-04-30T00:00:00.000
88248381,29776075,2,2015-04-30T00:00:00.000
88257243,29979774,2,2015-05-01T00:00:00.000
88259248,13637692,2,2015-05-01T00:00:00.000
88259268,13637693,2,2015-05-01T00:00:00.000
88259272,13637567,2,2015-05-01T00:00:00.000
88259447,29978711,2,2015-05-01T00:00:00.000
88261456,29978711,1,2015-05-01T00:00:00.000
88261485,29808111,2,2015-05-01T00:00:00.000
88264858,29978711,2,2015-05-01T00:00:00.000
88264895,5219030,2,2015-05-01T00:00:00.000
88264896,5219090,2,2015-05-01T00:00:00.000
88282678,19712083,2,2015-05-01T00:00:00.000
88283924,3369624,2,2015-05-01T00:00:00.000
88300635,5251506,2,2015-05-01T00:00:00.000
88302215,3915040,2,2015-05-01T00:00:00.000
88304863,19711716,2,2015-05-01T00:00:00.000
88304865,19845618,2,2015-05-01T00:00:00.000
88321474,1646819,2,2015-05-02T00:00:00.000
88321485,1646910,2,2015-05-02T00:00:00.000
88323459,29999932,2,2015-05-02T00:00:00.000
88323808,30000017,2,2015-05-02T00:00:00.000
88323809,30000017,1,2015-05-02T00:00:00.000
88327395,29980514,2,2015-05-02T00:00:00.000
88327396,29980843,2,2015-05-02T00:00:00.000
88331896,13317963,2,2015-05-02T00:00:00.000
88331900,21180706,2,2015-05-02T00:00:00.000
88355302,5113182,2,2015-05-03T00:00:00.000
88356163,10398383,2,2015-05-03T00:00:00.000
88362371,531388,2,2015-05-03T00:00:00.000
88371493,30014551,2,2015-05-03T00:00:00.000
88387687,18323170,2,2015-05-03T00:00:00.000
88387960,12750956,2,2015-05-03T00:00:00.000
88402942,30023928,2,2015-05-04T00:00:00.000
88413185,2409025,2,2015-05-04T00:00:00.000
88417808,30028133,16,2015-05-04T00:00:00.000
88422985,6078073,2,2015-05-04T00:00:00.000
88424030,3915075,2,2015-05-04T00:00:00.000
88424032,3915040,2,2015-05-04T00:00:00.000
88424504,7192788,2,2015-05-04T00:00:00.000
88427874,30030618,16,2015-05-04T00:00:00.000
88430268,24161661,2,2015-05-04T00:00:00.000
88430272,24161454,2,2015-05-04T00:00:00.000
88430546,23509604,2,2015-05-04T00:00:00.000
88446832,21188136,2,2015-05-04T00:00:00.000
88451684,30037983,3,2015-05-04T00:00:00.000
88451689,30037983,3,2015-05-04T00:00:00.000
88451694,30037983,3,2015-05-04T00:00:00.000
88452147,30037983,2,2015-05-04T00:00:00.000
88452880,28402476,2,2015-05-04T00:00:00.000
88452881,28367822,2,2015-05-04T00:00:00.000
88458335,6833082,2,2015-05-04T00:00:00.000
88458336,6831306,2,2015-05-04T00:00:00.000
88462722,3282418,2,2015-05-04T00:00:00.000
88466536,17349755,2,2015-05-04T00:00:00.000
88466541,17072421,2,2015-05-04T00:00:00.000
88474918,30044372,3,2015-05-05T00:00:00.000
88475041,23509604,2,2015-05-05T00:00:00.000
88475499,30044455,2,2015-05-05T00:00:00.000
88475661,30044372,3,2015-05-05T00:00:00.000
88477981,30044372,2,2015-05-05T00:00:00.000
88479599,9442225,2,2015-05-05T00:00:00.000
88480339,30028307,2,2015-05-05T00:00:00.000
88480344,30028307,1,2015-05-05T00:00:00.000
88481409,3369624,2,2015-05-05T00:00:00.000
88496498,3915075,2,2015-05-05T00:00:00.000
88500086,25623041,2,2015-05-05T00:00:00.000
88504000,24876534,3,2015-05-05T00:00:00.000
88506409,5643496,2,2015-05-05T00:00:00.000
88506427,5643544,2,2015-05-05T00:00:00.000
88506436,5643510,2,2015-05-05T00:00:00.000
88516693,2997077,2,2015-05-05T00:00:00.000
88520263,24151903,2,2015-05-05T00:00:00.000
88524706,3915776,2,2015-05-05T00:00:00.000
88524729,3915420,3,2015-05-05T00:00:00.000
88524842,3915040,2,2015-05-05T00:00:00.000
88529111,9540576,2,2015-05-05T00:00:00.000
88529149,9541565,2,2015-05-05T00:00:00.000
88531470,30059818,2,2015-05-05T00:00:00.000
88533429,30060137,2,2015-05-05T00:00:00.000
88534741,20806227,2,2015-05-05T00:00:00.000
88535189,5563045,2,2015-05-05T00:00:00.000
88537339,1112350,2,2015-05-05T00:00:00.000
88537659,1112343,2,2015-05-05T00:00:00.000
88545316,5065874,2,2015-05-05T00:00:00.000
88551978,29978711,2,2015-05-06T00:00:00.000
88551983,29974535,2,2015-05-06T00:00:00.000
88558741,2997062,2,2015-05-06T00:00:00.000
88558742,2997077,2,2015-05-06T00:00:00.000
88566310,8582787,2,2015-05-06T00:00:00.000
88567732,10319835,2,2015-05-06T00:00:00.000
88586267,3169999,2,2015-05-06T00:00:00.000
88600507,5425563,3,2015-05-06T00:00:00.000
88600980,5689061,2,2015-05-06T00:00:00.000
88600988,5689003,2,2015-05-06T00:00:00.000
88602014,7210709,2,2015-05-06T00:00:00.000
88606625,30081083,2,2015-05-06T00:00:00.000
88615836,29960103,15,2015-05-06T00:00:00.000
88618768,1112350,2,2015-05-06T00:00:00.000
88618782,1112343,2,2015-05-06T00:00:00.000
88622846,4736208,2,2015-05-06T00:00:00.000
88642687,3451179,2,2015-05-07T00:00:00.000
88642690,3451191,2,2015-05-07T00:00:00.000
88650312,30081083,2,2015-05-07T00:00:00.000
88662043,5065874,2,2015-05-07T00:00:00.000
88670850,3369624,2,2015-05-07T00:00:00.000
88673171,26116157,2,2015-05-07T00:00:00.000
88673811,30065605,2,2015-05-07T00:00:00.000
88674405,30081083,1,2015-05-07T00:00:00.000
88674438,30086971,2,2015-05-07T00:00:00.000
88676723,30065605,3,2015-05-07T00:00:00.000
88682802,3915075,2,2015-05-07T00:00:00.000
88682806,3915040,2,2015-05-07T00:00:00.000
88689080,3369624,2,2015-05-07T00:00:00.000
88689082,3369593,2,2015-05-07T00:00:00.000
88693623,5643496,2,2015-05-07T00:00:00.000
88693628,5643544,2,2015-05-07T00:00:00.000
88693715,5643510,2,2015-05-07T00:00:00.000
88696318,30106184,2,2015-05-07T00:00:00.000
88697229,15717925,2,2015-05-07T00:00:00.000
88697238,15679398,2,2015-05-07T00:00:00.000
88698246,30106184,2,2015-05-07T00:00:00.000
88714552,11421344,2,2015-05-07T00:00:00.000
88715843,23002317,2,2015-05-07T00:00:00.000
88715905,3915040,2,2015-05-07T00:00:00.000
88725537,29643591,1,2015-05-08T00:00:00.000
88725926,29641536,2,2015-05-08T00:00:00.000
88726010,6352997,2,2015-05-08T00:00:00.000
88726011,5894291,2,2015-05-08T00:00:00.000
88727643,29057400,2,2015-05-08T00:00:00.000
88731720,30100106,1,2015-05-08T00:00:00.000
88731722,30100106,2,2015-05-08T00:00:00.000
88744377,20894215,2,2015-05-08T00:00:00.000
88749378,5251506,2,2015-05-08T00:00:00.000
88750633,22074917,2,2015-05-08T00:00:00.000
88752660,27702834,2,2015-05-08T00:00:00.000
